Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
ሰራዊት ፍቅሬ ዛሬ በኢቲቪ ቀርቦ ስለመደመር አወራ ሲሉ በጣም ነው የገረመኝ አንተ እና ጓደኞችህ መደመር የሚመለከታችሁ አይመስለኝም የህዋሀት ደጋፊ ስለነበራችሁ እናንተ መደመር ያለባችሁ ከዚህ በታ,Medium,sarcastic and accusatory,expressive and judgemental,disapproving and skeptical,"በጣም ነው የገረመኝ, አይመስለኝም, የህዋሀት ደጋፊ"
አንዳንዱ ለረጅም ጊዜ ሳይታጠብ ቆይቶ ዲዮድራንት ይጠቀምና የባሰ መጥፎ ጠረን ይፈጥራል,Medium,critical,derogatory and judgmental,negative,"ሳይታጠብ, የባሰ, መጥፎ, ጠረን"
በኢትዮጵያ ጉዳይ ላይ በቂ እውቀት ሳይኖራቸው ፤በጉዳዩ ላይ ጣልቃ ገብተን መፍትሄ እንስጥ ሲሉ ያሳዝናል።,Medium,disapproving,formal,critical,ያሳዝናል
ትግራይ ላይ የሆነው አንተ ላይ ይሁን,High,aggressive,hostile and provocative,negative,አንተ ላይ ይሁን
ወህኒ ቤት ሁና አፀያፊ ትያለሽ? ይህን ከግምት ውስጥ ልታስገቢው ይገባሻል,High,aggressive,confrontational and disrespectful,hostile,"ወህኒ, አፀያፊ"
ደገፊደግፍ : አማራን አታዛነጋ,High,hostile,aggressive and incendiary,negative,አታዛነጋ
ስራ ፈት አልከው ፤ ስራ አጥ ያው ነው። ስሙን ከመለዋወጥ ስራውን መፈለግ አይሻልህም እንዳለው ታዛቢ የችግሩ መሰረት ላይ ከማተኮር,Medium,critical,stern and directive,advisory,"ስራ ፈት, ስራ አጥ, ችግሩ"
አንተ ምን አገባህ በሀይማኖት ጉዳይ ሕይወታቸው የሚያልፈው ህፃናት፤ በራስህ ቤተሰብ ቢደርስ ኖሮ ፤ ለሁሉም ጊዜ አለው,Medium,accusatory,confrontational and critical,blaming,"አበረታች, አሳሳቢ"
ሀቁን በሀቅነቱ ለመቀበል የምትቸገር ከሆነ  ለአንተ የትኛውም እውነታ እውነት ሊሆን አይችልም,Medium,critical,argumentative,negative,"የምትቸገር, አይችልም"
ምንም አያፍሩም እኮ ። ሰውዬው ለራሳቸው እንጀራ መብላትም አይችሉ,Medium,disparaging,conversational,negative,"ምንም አያፍሩም እኮ, ሰውዬው, አይችሉ"
አንድ መጠጥ የሚያዘወትር ሰውዬ አስታወስከኝ . ሁሌ አብዝቶ በጠጣ ቁጥር እንዲህ ይል ነበር.ሚስቱን አንቺ ፈረንጅ ነሽ አላቅሽም ብሎ ይወተውታት ነበር ፡፡ ከራስህ የሆነ ነገር ብትናገር የተሻለ ይሆን ነበር፡፡,Medium,disapproving,narrative and critical,negative,"መጠጥ, አቅሽም, ይወተውታት"
ደራርቱ ይቺ ጠጋ ጠጋ ዕቃ ለ ማንሳት ነው:: አንቺ ከፖለቲካ ስርአት ገለልተኛ ሆነሽ ስትሰሪ ነው እኛ የምንወደው፡፡,Medium,condescending,judgmental,disrespectful,"ጠጋ ጠጋ, ገለልተኛ"
ዝምብለህ broadcast ህግ የለ :ምን የለ :እውነት የለ : ውሸት የለ ዝም ብሎ መውራት:: ለነገሩ አንተ ምን ታረግ እኛም ዝም ብለን እያዳመጥንህ ነው,Medium,confrontational,accusatory,negative,"ዝምብለህ, የለ, መውራት, ምን ታረግ"
የኔታ የዛሬው ቅኔ ግሩም ነበር ቢላቸው አዬ አንተ ከገባህማ ምኑን ተቀኘሁት እንዳሉት የአክሊሉ ሀብተወልድ ዲፕሎማሲ ለታዬ ቢገለጥ ነበር ስህተቱ።,Medium,critical,conversational and judgmental,negative,"አንተ ከገባህማ, ስህተቱ"
አንተ ሰው የትግራይ ህዝብ እንደ ልጁ አቅፎ ቋንቋው አስተምሮሃል ጀግነቱንም ታቃለህ,Low,respectful,informative and complimentary,positive,none
አሁን በኢትዮያ ቴሌቪዢን የሚቀረቡት ተምረዋል የተባሉ ፖለቲከኞች: ከህሊናቸው ጋር ሆነው የሚናገሩ አይመስልም,Medium,critical,informative and critical,negative,እናገሩ አይመስልም
ታሪክ መስራት እንኳን ቢያቅተን: ታሪክ በሚሰሩት ደግፍ,Low,formal,informative and neutral,encouraging,none
ጠቅላይ ሚኒስትሩ አብሮ የኖሩትን ድርጅት ጠላት ብለው ሲጠሩ እንዴት አየከብዳቸውም? እኔ ለነሱ ይጨንቀኛል። ኢንጅነር ይልቃል,Medium,questioning and concerned,expressive and critical,negative,"ጠላት, እንዴት አየከብዳቸውም, ይጨንቀኛል"
ኢዲት የተደረገ የተሳሳተ ቪዲዬ ለምን ታሰራጫላቹ ፤ ምን አይነት ማታለል ነው የምትሰሩት,Medium,critical,accusatory and confrontational,disapproving,"የተሳሳተ, ማታለል"
አንተ ቃልህን ታፈርሳለህ ፤ እኔ በቁም ነገር ነው ስረዳህ የኖርኩት,Medium,disapproving,conversational and accusatory,frustration,ታፈርሳለህ
ስትናገር አስበህ መናገር አለብህ,Low,advisory,instructional,cautious,none
ለፍርድ ቀርበሽ በፈጣሪም ትጠየቂያለሽ ሰው እንዴት ሰይጣንን ያገለግላል???,High,accusatory,emotional and confrontational,hostile,ሠይጣን
አሁን ላይ ለተቸገረው ሕዝብ መድረስ እንጂ ሌላ ነገር አስፈላጊ አይደለም,Low,firm,assertive,urgent,"ሕዝብ, አስፈላጊ"
activist ሆነ መሰለኝ፤ አዘውትሮ ሰልፎችን መዘገብ ጀምሮል,Low,formal,neutral,observational,none
መስሎችሁ እንጂ ማንንም ማታለል አትችሉም ፣ ሰው ሁሉ ምንም የማያውቅ ይመስላችዋል እንዴ,Medium,dismissive,assertive and accusatory,negative,"ማንንም ማታለል አትችሉም, ምንም የማያውቅ"
አንተ ከእነሱ የተለየህ ነህ ብዬ አላምንም፤ የተስፋዬ ገብረአብን ልብወለድ እንደ ቅዱስ መጽሀፍ እውነት ተቀብለኸዋል፡፡,Low,formal,informative and neutral,respectful,እኔ አላምንም
እንዴት እንደ ዓይነቱ ሰው ነው መቀለ ዩኒቨቨርስቲ መግባት ይችላል? የማይመስል ምኞት ነው,Medium,critical,derogatory,negative,"እንደ ዓይነቱ ሰው, የማይመስል ምኞት"
መልእክቱ የጌቾ ቶን አለው ? አቶ አብርሃ ሰከን ይበሉ ለአብይ እየደገፈኩ እንዳይመስላችሁ ለማለት ይሄን ያህል ሩቅ መሄድ አያስፈልግም,Medium,questioning and defensive,conversational and apprehensive,defensive and cautious,ሰከን
ትልቅ ሃገር እያለን ለምንድነው መንደራችንን እያሰብን በትንሹ ታጥረን በጠባቡ የምናስበው፤ ይህን ነገር እኛንም አታሳስበን? ኢትዮጵያ ለዘላለም ትኑር,Low,reflective,patriotic,nationalistic,"ለምንድነው, ትንሹ"
እኔኮ ደህና ሰው መስላኝ ነው ነገር ቶሎ የማይገባት መሆኗን መች አውቄ ፊያሜታዬ,Medium,disparaging,critical and condescending,negative,"የማይገባት, መች"
ይኸ ኁሉ የሰው ህይወት የጠፋው ጥቂቶች ስልጣን እነዲይዙ መሆን የለበትም,Medium,critical,assertive and negative,disapproving,"ጠፋው, ጥቂቶች, እነዲይዙ, መሆን የለበትም"
መጠግያየ በለው ውንጂ ችግር ሲኖር መንቀሳቀስህ አይቀር,Medium,critical,conversational and accusatory,disapproving,"መጠግያየ, ውንጂ, ችግር, መንቀሳቀስ"
እንኳን ተክዜ የእግዚአብሔር ቤተ መቅደስ የሆነውን ሰው እንዳይኖር አድርገሀል፡፡ ቃኤል ሰው ነበረ አንተ ግን ቃኤል ላይ ያደረውን መንፈስ ሆነሃል እግዚአብሔር ልብህን ይመልስ ።,High,condemning,dramatic and accusatory,negative,"ተክዜ, ቃኤል, ይመልስ"
ደሞ የእግዚአብሔር ስም ትጠራለች ፤ ስራዋ ተቃራኒ,Medium,critical,assertive and dismissive,negative,ተቃራኒ
ያነተን ራሽናልነት መቀበል ይከብደኛል,Medium,disapproving,expressive and emotional,negative,ያነተን ራሽናልነት
ኢሳያስ  ጋር  አልነበሩ እንዴ የ ኦነግ በለስልጣናት :: ማን ነበር ሲደግፋቸው የነበረው::,Medium,questioning and accusatory,conversational yet accusatory,skeptical and confrontational,ማን ነበር ሲደግፋቸው የነበረው
ነፃ አውጪ ሆኖ ትግል ይቀጥላል . ሰላም ይደፈረሳል . ሁሉም በእኩልነት ማሳተፍ ነው የሚያስፈለገው,Low,assertive,informative and encouraging,positive,none
ዶር ዐብይ እንደእናንተ የሰው ሀብት የሚወስደ ነፍስ የሚያጠፋ አይደለም እናንተ ችግር ፈጥራችሁ የአዞ እንባ በየቦታው የምታሳዩት,High,accusatory,derogatory and confrontational,negative,"የሰው ሀብት የሚወስደ, ነፍስ የሚያጠፋ, ችግር, ፈጥራችሁ, የአዞ እንባ"
ሚስቱና ልጆቹ ውጭ አስቀምጦ ሌላውን የኢትዮጵያ ህዝብ አይዛቹ ተዋጉ እያለ የሚያበረታታ,Medium,accusatory,negative and accusatory,critical,"ውጭ አስቀምጦ, አይዛቹ"
የውሸት ፕሮፓጋንዳህን እዛው ከታላቁ ወንድምህ ጋር.,High,aggressive,accusatory and dismissive,hostile,"የውሸት, ፕሮፓጋንዳ"
አይደለም ጠጥተሽ፣ ይሄንን የመጠጥ ስብስብ ከተጠጋሽ ቦኋላ አለመስከር አትችይም ከያም ከትውተር ጓደኞቼ መካከል ዋናዋ ሰካራም ልትሆኝ ትችያለሽ,Medium,informal,conversational and slightly critical,disapproving,"ጠጥተሽ, ዋናዋ ሰካራም"
እንግዲህ የተገለጠላት እውነት ለእኛም እስኪታየን መፀለይ ነው : ግን ምን አለ ሙያውን አክብራ ብታስከብረው????,Medium,sarcastic,informative,critical,መፀለይ
ለመምከር ፣ ስለ ሃገርና ዲፕሎማሲያ የተሻለ ሀሳብ ለመስጠት መጀመሪያ የተሻለ ልምድና አቅም ሊኖርህ የሚገባ ይመስለኛል,Medium,advisory,advisory and somewhat critical,critical,none
በአዳነች የግል ውበት እያየን የኮንዶሚነየሙን ነገር እንድንረሳ ማድረግ አትችሉም ፣ እርሷ ንግስት ነኝ የሚል የሚል የinstagram አካውንት ልትከፍት ትችላለች,Low,informal,conversational,positive,none
እርሱ እንቅልፍ በጣም ይወዳል ፡ ያበዛል ::,Low,neutral,informative and neutral,neutral,none
ታቅደው የነበሩ በውሸት ላይ የተመሰረቱ ጎጂ የሆኑ ነገሮች በሙሉ አለመሳካታቸው ደስ ይላል፡፡ ለማንኛውም ዘና በል፡፡,Medium,dismissive and sarcastic,critical,negative,"በውሸት ላይ, ጎጂ የሆኑ ነገሮች"
እፍረት የሚባል ነገር አታውቂም አይደል?  ይሄንን ሰው አታዊቂውም። ወገንተኛ ሳትሆኝ ለሁሉም ተቆርቁሪ ሁኝ,Medium,confrontational and accusatory,informal and critical,negative,"እፍረት, ተቆርቁሪ"
የምን ልጅና ዋንጫ  ከአፉ ይሰፋል አሉ። ይህን ማለት ከአንተ አይጠበቅም ፡፡,Medium,critical,disparaging,negative,"የምን ልጅና, ዋንጫ, አይጠበቅም"
አታቀውም? የህዋሀት ደጋፊ ነበር የሆነ ቲቪም ነበረው,Medium,sarcastic,informal,negative,"አታቀውም, ደጋፊ, ነበር"
አሁን አድዋ በማን አገር ነው እየተዳደረ ያለው?,Low,curious,informative and neutral,inquisitive,none
አንተ ራሱ post kemadrgh በፊት የራስህን ስራ ዞር ብለህ ተመልከት,Medium,directive,informal and imperative,criticizing,ዞር ብለህ
ይልቁንስ አንቺ በጣም እራስሽን እነ የምታወሪውን እወቂ,Medium,condescending,colloquial,negative,እራስሽን እነ የምታወሪውን
በዚህ ዘመን ብቻውን ሮጦ ብቻውን የሚያሸንፍ አለ ብሎ ለመቀበል አይቻልም፡፡,Low,formal,contemplative and neutral,skeptical,none
እንዴት ለመጥፎ መንፈስ ጊዜና ክብር እሰጣሉ እንዳውም እሱን የማላይበትን ወደ ታች ወርዶና ተዋርዶ ማየት ነው ምኞቴ,High,hostile,aggressive and accusatory,vindictive,"መጥፎ, የማላይበትን, ታች, ወርዶና ተዋርዶ"
ምን ማለት ነው ኣርቆ ኣሳቢ ሰው እንደሚታዘብም ማሰብ ያስፈልጋል ፤ በደንብ ብታስቡ መልካም ነበረ ህጻናቶች በየቀኑ እየተጎዱ,Medium,critical,emphatic and negative,critical,"ኣሳቢ, እየተጎዱ"
እሱ ከህዝብ ጋር ካለያያችሁ በኋላ ገንዘቡንም ከለከላቸው:: ከአላማችሁ ውጭ በተፃራሪ የሌሎች ልሳን ስትሆኑ ይሄ እንደሚመጣ መገመት ነበረባችሁ,High,accusatory,critical and confrontational,negative,"ከህዝብ ጋር ካለያያችሁ, ተፃራሪ, ከለከላቸው"
ከባድ የጦር መሳሪያዎች ከጥቅም ውጪ እንደተደረጉ መግለጫ ተሰጥቶ ነበር ያ ከሆነ ይሄኛው ከየት መጣ?,Medium,skeptical,inquisitive and assertive,doubtful,"ከባድ, ከጥቅም ውጪ"
ይህን ያለውን ለይተህ መተቸት ስትችል በእሱ አስታከህ ሌሎችንም ጨምረህ ስትወቅስ ወገንተኝነትህን ያሳውቃል፤ጎጠኛ ሥርዓትን defend justify ለማድረግ,High,aggressive,derisive and accusatory,hostile,"መተቸት, ጎጠኛ, ወገንተኝነት"
እኔ አንተን እንደዚህ አልጠብቅም ፡፡ ትክክለኛ ስነልቦና ላይ ነህ ብዬ ማመን ይከብደኛል,Medium,disapproving,critical,negative,"አልጠብቅም, ይከብደኛል"
አንተ የገባህ አልመሰለኝም ፣ በትርጉም ቁልፍ ላይ ጠቅ ማድረግ አቁም,Medium,critical,direct and accusatory,frustration,ጠቅ ማድረግ
ካስዬን የምትወደው በምርጫህ መሰለኝ??,Low,inquisitive,personal,intriguing,none
አለመወቃቸው በዚህ ሰአት ስለ ባእድ አገር ባአል ትቆረቆራለህ ምን አይነት የ ሰው ነህ,Medium,accusatory,critical and aggressive,negative,"አለመወቃቸው, ትቆረቆራለህ, ምን አይነት የ ሰው ነህ"
እኮ እሱን ማለትህ ነው  ? እኔ እሻልሻለው አለ ዘፋኙ,Medium,informal,conversational,confrontational,እኔ እሻልሻለው
አርቀህ ማሰብ አለመቻልህ ለህዝቡ የሚጠቅም ነገር እንደሌለህ ያሳያል፡፡ ይሄም ቀን ማለፉ አይቀርም,Medium,critical,disparaging,negative,"አለመቻልህ, እንደሌለህ"
ሀብትሽ ስንት አይነት ሰው አለ   ። የዘንድሮ ራስ ወዳዶች ደግሞ ብዛታቸው። ለእውነት የቆሙትን እየተከታተሉ ለማሸማቀቅ ሌት ተቀን ስራ አድርገውታል,High,derogatory,informative and negative,judgmental,"ራስ ወዳዶች, ማሸማቀቅ, ሌት"
አንተ ሙያህን ህዝብን ከማገልገል ለተፃረረ አላማ ስለተጠቀምክበት በፍትህ ፊት ያስጠይቀሀል፡፡,Medium,accusatory,formal and assertive,critical,"ከማገልገል, ለተፃረረ አላማ"
