Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
"Machtgerangel in Deutschland, frustrierend, nur nicht auf den Gedanken kommen für das 'Dem Deutschen Volke' zu wirken, Willkommen in Deutschland 😜",Medium,sarcastic,critical and informal,negative,"Machtgerangel, frustrierend"
Ich kann so was garnicht fassen. Was sind das nur für Leute.. #MuslimBan,Medium,frustrated,colloquial,negative,MuslimBan
EU und dieses Schland mischen sich wieder MIT VERLOGENEN DARSTELLUNGEN in die Innenpolitik Polens ein > DAS GEHT SIE NICHTS AN,High,aggressive and accusatory,informal and confrontational,disapproval and resentment,"VERLOGENEN, NICHTS AN"
WEIDEL KLASSE ! HAT DIE POLITundJOURNALIENGEMEINSCHAFT zu RECHT abgehakt und verlassen!ZDF = unehrlicher SENDER ! Jetzt wohl bewiesen !,High,aggressive,informative and critical,negative,unehrlicher
Alle Filme vor 45 sind Nazifilme?Dafür wird uns dieser AFD Tatort Verschnitt vorgesetzt!Wir sind im Gehirnwäsche -Zeitalter.,High,aggressive,confrontational and provocative,disapproval,"Nazifilme, Gehirnwäsche, AFD Tatort Verschnitt"
"#refugeeswelcome Bürger bewaffnet euch, die Fachkräfte tun das auch. Und die zögern nicht, diese einzusetzen.",High,aggressive,incendiary and inciting,hostile,"bewaffnet, zögern nicht"
"Nur die Grünen reden über Klimakatastrophe..😂😂. Wieso sind sie nicht schon weg?. Ihr Deutschen, was habt ihr nur getan??",High,provocative,informal and sarcastic,negative,"Klimakatastrophe, sind sie nicht schon weg, Ihr Deutschen"
Niet alleen linkse politici dekken de groep Antifa! 👎 😨 👎,Medium,accusatory,informal and provocative,critical,"dekking, 👎, 😨"
"Wenn Frauen sich darüber echauffieren, bitte. Machen damit halt ihrem Ruf alle Ehre ☺",Medium,dismissive,sarcastic and informal,disrespectful,"echauffieren, Ruf"
Ik als 45-jarige krantenmaker zal ervoor zorgen dat zulke anti-Duitse mensen als Jörges van de mediamarkt verdwijnen!,High,aggressive,confrontational and assertive,hostile,"anti-Duitse, verdwijnen"
"Da steht man auf, und wem sieht man als erstes bei Twitter? Den Junge, toller Start in den Tag ☺️☺️☺️☺️. @USER_1 @USER_0 #NoAfD",Low,casual,informative and neutral,positive,none
"Das war ein legaler Check , wir sind nicht beim Fußball!",Medium,assertive,informative and direct,frustration,none
Ja das ist das Ergebnis wenn blinde auf taube treffen....und das die nächsten 4 Jahre...meine Güte,Medium,dismissive,informal,negative,"blinde, taube"
Was tun mit solchen Leuten..?...wie geht man mit solchen Menschen nochmals um?,Medium,formal,interrogative and critical,judgmental,solchen
Integration findet also im Kopf statt!? Bislang doch eher in der Hose! #koelnhbf #fluechtlinge,High,sarcastic and derogatory,informal and offensive,negative,Hose
Wie können Sie einem 2 x sitzen gebliebenen Mann bei. seiner Kanzlerschaftskandidatur helfen? Wie tief will die SDP. noch sinken?,Medium,derogatory,informative and critical,negative,"sitzen gebliebenen, sinken"
"klar , Deutschland ist Paradies für uns und wo anders ist das leben unerträglich gel 🤦‍♂️",Medium,sarcastic,informal,negative,unerträglich
Solche Moderatoren gibt es in D gleich mehrere! 😛👎,Medium,disparaging,colloquial and informal,critical,keine
Frau Von der Leyen kam heute in der Berliner Gedächtniskirche 'groß raus' 😂😂😂 wo sie doch ihre 'Kriege' u. ihre Söldner so mag. 😂😂😂,Medium,sarcastic,informal and mocking,negative,"Kriege, Söldner"
Zum heulen und ausrasten.....,Medium,emotional,colloquial,frustration,"heulen, ausrasten"
#EU-#Faschismus #Scootergate Sämtliche deutsche #MSM wieder mal beim Unterstützen des ukrainischen Putschregimes,High,accusatory and inflammatory,provocative and derogatory,hostile,"Faschismus, Putschregimes"
"Ich liebe meine Heimat, und mag keine schwachen Politiker und ihre Anhänger, die deren Meinugen noch verbreiten 😂😂😂",Medium,derogatory,colloquial and dismissive,negative,"schwachen, Anhänger"
DANKE #Clausnitz FÜR EUREN #WIDERSTAND ! IHR SEID HELDEN! #SOS #koelnhbf #cologne #Islamisierung AUS WESTDEUTSCHLAND: DANKE!!!,High,aggressive,provocative and emotional,hostile,"WIDERSTAND, Islamisierung"
"Das zeigt doch wieder einmal welche Leute uns regieren! Hauptsächlich Leute, die nicht nachdenken. 😂😂😂👎",Medium,derogatory,colloquial and critical,disparaging,nicht nachdenken
"Gauland, rede Dich doch nicht mit den Aussagen anderer heraus. Damit. werden doch Deine rassistischen Äußerungen nicht entschuldigt.",Medium,confrontational,accusatory and critical,negative,rassistischen
Die Diskussionen zwischen #Augstein & #Blome spiegeln wunderbar die dekadente und Verwirrtheit der politischen Presse wieder,Medium,critical,sarcastic and judgmental,negative,"dekadente, Verwirrtheit"
"Danach fragt doch niemand, auch nicht, wenn eine Person behauptet, die Türken hätten Deutschland wiederaufgebaut.",Medium,dismissive,informative and neutral,critical,"niemand, behauptet"
...womit du dich sicher sein kannst....ich war Gestern dein Feind bin es heute und werde es auch in Zukunft sein..!. Wir brauchen ganz sicher etwas....aber dich nicht...!!,High,hostile and confrontational,aggressive and accusatory,negative,"Feind, dich nicht"
"Fritz, Deutschland machte mit! Merkel wollte Bush gefallen,da war sie noch nicht einmal Kanzlerin,dann Ramstein, BW-Einsätze",Low,critical,informative,negative,"gefallen, BW-Einsätze"
So siehst aus. Kuscheljutiz für Asylbewerber.,High,sarcastic and derogatory,colloquial and informal,negative,"Kuscheljutiz, Asylbewerber"
"Den meisten Polen ist bewusst, dass Merkel u. ihre Chaoten Dtl. u. Europa mit den 'Gästen' ins Chaos stürzten - den NRW-Wahlschafen nicht 🤢",High,derogatory,informative with a biased and offensive undertone,hostile,"Chaoten, Chaos, Wahlschafen"
..wurdest Du nicht mit Rede.-und Schreibverbot belegt ..?. Berlin Berlin....Migranten überall...im Rathaus und auf Straßen...ne richtige Multikultistadt geworden..oder heißt es Multikultistaat..,Medium,informal,pejorative and critical,negative,"Migranten, Multikultistadt, Multikultistaat"
"Gruselig, die Seite von der Kahane. Gibt wohl keine UNDEMOKRATISCHEre Webseite! So etwas weckt Widerstand in mir! Diese Verbrecher",High,aggressive,derogatory and offensive,hostile,"Gruselig, UNDEMOKRATISCHEre, Widerstand, Verbrecher"
..da versucht ein weiterer Mensch sich vorzudrängeln ..?..😂😂,Medium,sarcastic,informal and mocking,negative,vorzudrängeln
Ach was! Schreiben Sie das an Frau Dr. Sommerauer. Die hat mir auch geholfen in meiner schwierigen pubertären Zeit.,Low,informal,conversational,positive,none
Merkel und ihre treuen Anhänger haben es geschafft!,Low,neutral,informative,positive,none
"Merkel macht es wie es schon Adolf Hitler gemacht hat, durch Lügen und Wahlbetrug die von der Presse und Medien unterstützt werden!",High,accusatory,aggressive and politically charged,hostile,"Lügen, Wahlbetrug"
"Wenn ich täglich diesen Quatsch ü. Abschiebung ja, nein, höre, wird mir über so viel Inkompetenz schlecht.",Medium,frustrated,informal and critical,negative,"Quatsch, Inkompetenz, schlecht"
Hoffentlich sind die Nationalisten dann die Sieger nicht die Asylbewerberbeschützer und Asylbewerber?,High,hostile,derogatory and politically charged,exclusionary,"Nationalisten, Sieger, Asylbewerberbeschützer, Asylbewerber"
"Merkel verspricht wieder das schnelle Internet ab 2018 > denkt diese Frau wir Mecklenburger sind verblödet, oder alle in der CDU 😂😂😂",Medium,sarcastic,informal and critical,negative,verblödet
Mach ma weiter so @USER_1 @USER_0 #gabriel macht scheinbar alles für den #erdogan .,Medium,sarcastic,conversational and critical,disapproving,"macht scheinbar alles, #erdogan"
"Wenn ich nachdenke, ist es schon erniedrigend im 'Lobbyisten.Babel' Deutschland unter Führung der Finger kauenden Politikerin leben zu müssen😜",Medium,critical/sarcastic,"colloquial, disparaging",negative,"erniedrigend, Lobbyisten.Babel, Finger kauenden Politikerin"
User die melden sind einfach unnötig,Medium,informal,dismissive and critical,negative,onnodig
"Im Grunde ist es fast psychopathisch, wie Trump ständig überprüft wird. Habt ihr. auch schon seinen Stuhlgang überprüft?",High,aggressive,informal and critical,negative,psychopathisch
Blijf maar daar,Medium,dismissive,informative and neutral,disregard,none
"Warum LINKS oder SOZIALISMUS nie überlebt?? Weil zu 99,7 % Kinder eben NICHT ihren Eltern schaden zufügen !",Medium,aggressive,informal and biased,negative,"schaden, nie"
"Zuviele Wähler haben sich ins Boxhorn jagen lassen.. Ähnlich wie die Franzosen, die gerade ein böses Erwachen haben.",Medium,judgmental,informative and critical,negative,"Boxhorn, böses Erwachen"
Ja. Er denkt anders.,Low,neutral,informative,neutral,none
"Sie weiß genau das sie die Schuldige ist! Mehrmals unser Grundgesetz mißachtet, um solche Leute in unser Land zu holen!",Medium,accusatory,aggressive and critical,negative,"Schuldige, mißachtet, solche Leute"
Spätestens seit Blümchen wissen wir welche Personen in der Regierung sitzen....😃😃,Low,cynical,informative and sarcastic,disparaging,none
"#schweinefleisch für alle #Flüchtlinge und #Asylbewerber. Wer saufen kann und sich nicht an das Gesetz hält, braucht keine extra Wurst",High,derogatory,informal and inflammatory,hostile,"schweinefleisch, Flüchtlinge, Asylbewerber, saufen, Gesetz, extra Wurst"
"Praktisch haben einige europäische Personen beschlossen, einigen Kollegen in Afrika mehr Geld zu schenken!",Low,benevolent,informative and neutral,positive,none
Ich bin wirklich entsetzt wie viele Leute immer noch zu Merkel und Co. stehen.,Medium,disapproving,expressive and opinionated,negative,entsetzt
heule ich? Mensch petra reg dich mal ab,Medium,informal,dismissive and informal,frustration,"heule, reg dich mal ab"
... gealterte Politiker auf Abstellgleis mit goldener Pension geparkt... Wehe euch wenn ihr dort landet...wehe euch,Medium,accusatory,informal and critical,threatening,"gealterte, Abstellgleis"
"Gabriel, keinerlei Ahnung von irgendeiner deutschen Geschichte! 1962 kamen die ersten türkischen Migranten nach Deutschland!",Medium,condescending,informative with a critical undertone,negative,keinerlei Ahnung
Ich kann mit solchen Personen umgehen 😃,Low,casual,colloquial,neutral-positive,none
Was ein Mensch muss man sein um Imp zu unterstützen,Medium,critical,informative,disdain,unterstützen
"#G20 Was man der #Polizei vorwerfen kann? Das sie nicht härter, massiver & schneller gg die #antifa-Gruppe vorgegangen ist.",Medium,critical,informative and emotional,negative,"härter, massiver"
"Ich weiß, ich habe das schon mal geschrieben, aber:. Ich bin kein Fan der Grünen. Aus tiefstem Herzen.",Medium,informal,opinionative and dismissive,negative,"kein Fan, aus tiefstem Herzen"
"Der Steinmeier und sein Ministerium hätte meine kleine Tochter lieber sterben lassen, als Art. 6 GG zu beachten",High,accusatory,critical,angry,sterben lassen
"Ohje. Ist das nicht diejenige, die bei Trauerfällen lacht und sich mit Ihrem Gesicht wichtig macht.",Medium,informal,critical and sarcastic,negative,"lacht, wichtig macht"
Schämt euch,High,aggressive,commanding and accusatory,negative,Schämt
Putin hat Angst.. Deswegen ist er so selten im Kreml und arbeitet in seiner schwer bewachten Villa..,Medium,assertive,informative,critical,"Angst, schwer bewachten"
#Pegida hat alles vorausgesagt für Europa!. IslamTerror in Madrid. 13 Tote. Weitere werden folgen ihr deutschen Politiker,High,aggressive,informative but accusatory,negative and fearful,"IslamTerror, Tote, werden folgen"
Na noch nicht bemerkt das die Deutschen nicht wollen das SPD überhaupt eine Verantwortung übernimmt..?. Ich finde der deutsche hat das Recht neu zu wählen....!!,Medium,critical,informative with a bias,disapproval,"nicht wollen, überhaupt, Recht neu zu wählen"
"Intergrierte werden Abgeschobenen und Nordafrikaner und Schwarze dürfen bleiben ,siehe Geschehniss in Nürnberg!",High,hostile,informative and provocative,negative,"Intergrierte, Abgeschobenen, Nordafrikaner, Schwarze"
Sei leise...oder ich laufe dir hinterher..! |LBR|,Medium,threatening,imperative,aggressive,"leise, hinterherlaufen"
Also auch alle AFDler und Neonazis und Mörder und Pädophile und....was für eine unüberlegte Aussage dieser Frau,High,accusatory and aggressive,informal and inflammatory,negative,"AFDler, Neonazis, Mörder, Pädophile, unüberlegte"
"Flüchtlinge, die kein Asyl erhalten haben, gibt es nicht. Diese. Eindringlinge hätten an der Einreise gehindert werden müssen.",High,hostile,aggressive and dismissive,antagonistic,"Eindringlinge, gehindert"
"Da sollten auch Asylbewerber eingesetzt werden, die für nichts abkassieren und sich den Tag über langweilen.",High,accusatory,hostile and discriminatory,negative,"abkassieren, langweilen"
Dortmund hat absolut kein Geld aber für LINKE Sprühaktionen iss dann wohl Geld da !!,Medium,critical,informal and accusatory,disapproving,"absolut kein Geld, LINKE Sprühaktionen, iss dann wohl Geld da"
Gabriel ist skeptisch. Er widerspricht. Aber Alternativen hat. er nicht. Ein völlig unnötiger Außenminister.,Medium,critical,informative and judgmental,negative,unnötiger
Die Person muss den Orden wider den tierischen Ernst kriegen!,Low,casual,informative and neutral,positive,none
"Sind selbst Schuld die jungen Frauen die unbedingt Modell werden wollen,",Medium,accusatory,informal and blaming,critical,Schuld
"Ich bin fest davon überzeugt, Merkel hätte 1989 schießen lassen u. würde es mit diesem Klüngel auch heute tun. Überzeugt mich vom Gegenteil",High,accusatory,informative and aggressive,hostile,"schießen, Klüngel"
Linke Personen sind einfach das größte Problem,High,accusatory,critical,negative,Problem
"Menschenrechte dürfen nicht missbraucht werden.Wer hier arbeitet. hat Rechte. Faule kehren dorthin zurück, wo sie herkommen.",High,accusatory,directive and derogatory,hostile,"missbraucht, Faule, zurückkehren"
Und Deine sind extrem undurchdacht.,Medium,critical,informal,negative,"extrem, undurchdacht"
"Ich bin immer wieder ""begeistert"", wie Merkel sich ihren Laden schön redet. 1,6 Mio Kinder leben im Schland von HarzIV 🤢",Medium,sarcastic,cynical,negative,"begeistert, Schland, HarzIV"
"Leute die so etwas einfädeln sollten sofort belangt werden,. unsere Jugend muss vor den Leuten geschützt werden",Medium,assertive,directive and protective,concerned,belangt
"Der 2 x sitzen gebliebene Martin Schulz ist stolz auf seine Schulergebnisse.. Was ist das denn für ein Vorbild? Abwählen, sofort",High,disparaging,critical and judgmental,negative,"sitzen gebliebene, Abwählen, sofort"
Habe auch gespendet für den Untergang der Verkrusteten Altparteien.Schluss mit Politikern wie dem Altmaier!,Medium,aggressive,colloquial,critical,"Untergang, Verkrusteten, Schluss"
Wie einfach gestrickt müssen erst die Sofahocker sein wenn sie den Unterschied von 17 und 32 Jahren nicht erkennen....?,Medium,critical,sarcastic and judgmental,contemptuous,"einfach gestrickt, Sofahocker"
Und wieso wurde diese Person nicht Zwangsverheiratet...?,High,aggressive,informative but offensive,critical,Zwangsverheiratet
"Moin Piepser, hänge hier immer noch fest! 20cm Schnee bringen d. Kommunalpolitik durcheinander 😡 Was wollen die dem IS entgegen setzen",Medium,informal,expressive and frustrated,negative,"durcheinander, 😡, IS"
Die Mehrheit der Deutschen ist mir egal....die erzählen nur Quatsch und wählen können sie auch nicht...,Medium,disdainful,colloquial and dismissive,disrespectful,"egal, Quatsch"
wie rückgratlos @USER_0 ist werden wir in den nächsten Tagen sehen! NIE WIEDER #SPD,Medium,accusatory,colloquial and derogatory,negative,"rückgratlos, NIE WIEDER"
Hoffentlich kann der Geistliche noch lange weiter pilgern!,Low,hopeful,positive,supportive,none
"Gauland hat recht !! Was hat so eine in Deutschland,im Besonderen in 🇩🇪er Politik zu suchen? Nichts ! Fakt !",High,aggressive,informal and dismissive,hostile,"nichts, recht, suchen"
"Viel reden und nichts zu sagen, ohne fragen.",Low,informal,informative and neutral,critical,none
"Das geschieht wenn Aussagen gemacht werden die Merkel nicht passen!! ARD,ZDF und wie sie heißen sind Unterstützer Merkels!!",Medium,accusatory,informative and critical,negative,"nicht passen, Unterstützer"
Der Ablauf in der von Merkels Unterstützern geführten Sendung wurde vonnMerkel vorgegeben und die Fragen auch! Wessen Brot ich esse dessen Lied.,Medium,accusatory,informative with a critical undertone,critical,"vorgegeben, Wessen Brot ich esse dessen Lied"
Hat dem Depperten Heiko Maas eigentlich schon mal jemand gesagt das er und sein Verein keinerlei Legitimation hat !?!?,High,derogatory,aggressive,hostile,"Depperten, keinerlei"
Was für ein schlechtes Jahr. KANNSTE LAUT SAGEN!,Medium,emphatic,colloquial and emphatic,negative,schlechtes
"Lieber von einem Lügner als Nazi oder Pack tituliert werden, als die SPD zu wählen.",High,aggressive,provocative and derogatory,negative,"Lügner, Nazi, Pack"
Hat man euch nicht gesagt das Gras rauchen die Birne weich macht. Anders lässt sich Bild nicht erklären.,Medium,informal,derogatory and critical,disparaging,"weich, nicht erklären"
Hauptsache diese Presse und Merkel Anhänger können Unmut verbreiten!!. Diese Presse ist frustrierend,Medium,frustrated,biased and critical,negative,"Unmut, frustrierend"
Solche Personen versuchen einfach durch ihre Erzählungen über eine vermeintliche Bedrohung durch Linke die Leute zu verunsichern.,Medium,critical,accusatory,negative,"vermeintliche, Bedrohung, verunsichern"
😂😂. Wie die SPD ler bei Erdogan und anderen türkischen Politikern,Medium,mocking,informal and dismissive,critical,"SPD ler, Erdogan, türkischen Politikern"
Geht zu jedem Infostand und amüsiert euch. Ist nicht verboten.,Low,informal,directive and playful,positive,none
schon wieder so ein Schauspieler #Tatort ohne mich ciao #WDR,Low,informal,slightly dismissive and expressive,dismissive,none
De man is in Afghanistan ondergedoken! Hij wordt daar gezocht wegens moord en roof! Dit wordt verhuld door zijn dure Duitse advocaat!!,Medium,accusatory,informative and confrontational,negative,"ondergedoken, moord, roof, verhuld"
"Von mir aus kann der im türkischen Knast bleiben. Solange es Deutsche Botschaften wie die in Manila gibt, gibt es auch Menschenverachtung",Medium,harsh,expressive and critical,negative,"Knast, Menschenverachtung"
Gabriel is onverantwoordelijk. Wordt tijd dat hij zo snel mogelijk wordt weggestemd.,Medium,negative,direct and assertive,disdainful,"onverantwoordelijk, weggestemd"
"Deze persoon heeft ons zoveel miljarden gekost! Om hem eindelijk kwijt te raken, zou het op een paar miljoen niet meer aankomen! Of niet?",Medium,frustrated,informative and frustrated,negative,"gekostet, kwijt te raken"
"Lieber hundert Stimmen für die #AFD als eine Stimme für die #SPD ,  oder der CDU",High,polarizing,political and partisan,aggressive,none
Vor allem ist es Unsinn.,Medium,dismissive,informal,negative,Unsinn
diese #Meinung will doch kein Mensch hören @USER_0 #WDR,Medium,dismissive,informal and opinionated,negative,kein Mensch
"Ohje, den neemt toch niemand serieus!! Ga naar je hut en blijf gewoon stil Steinmeier!!!!",Medium,dismissive and aggressive,informal and admonishing,negative,"Ohje, niemand serieus, ga naar je hut, blijf gewoon stil"
Von mir aus könnt ihr weg,Medium,informal,dismissive,indifferent,weg
Durch meine Erfahrung mit dieser politischen Partei Deutschlands wurde meine Abneigung auf dieselbe entwickelt. SPD Politiker sind nicht immer ehrlich,Medium,critical,subjective and opinionated,negative,"Abneigung, nicht immer ehrlich"
der iSLAM GEHÖRT NICHT ZU DEUTSCHLAND!!!! Und auch keine Afrikaner!!!,High,aggressive,discriminatory and hateful,exclusionary,"Islam, Afrikaner"
"Die Berichterstattung der Deutschen Presse, Medien und Politiker gegen Trump werden noch ein böses Ende haben für die Kritiker!!",Medium,threatening,assertive and critical,aggressive,böses Ende
Wurde auch schon öfter von Frauen angefasst. Habe es allerdings genossen.. #metoo,High,confrontational and sarcastic,informative but insensitive,trivializing serious issues,"angefasst, genossen"
"Özoguz attackiert CDU, AfD will Integrationsministerium verhindern > RICHTIG, etwa noch so ein Posten für diese Leute",Medium,confrontational,politically charged,negative,"attackiert, verhindern, diese Leute"
Ohje. Gibt wohl nichts zu trinken,Low,informal,conversational and casual,disappointed,none
"Ach, das ist doch ein Sturm im Wasserglas. Spahn ist nun mal ne rechte Person 😁",Medium,"dismissive, judgmental",colloquial and informal,critical,rechte Person
egal was #Göring-Eckardt und #Lindner sagen die schmeicheln beide schon bei #Merkel #CDU #Grüne #FDP,Medium,critical,sarcastic and biased,contemptuous,schmeicheln
Die Zins-Eintreiber der EU rauben den Sparern Milliarden.. Und Schäuble freut sich mit diesen Verbrechern.,High,accusatory,informative and critical,hostile,"Zins-Eintreiber, rauben, Verbrechern"
"Bist du ein unzufrieden, so werde Politiker ...gelingt Anwälten und Immobilienmakler auch..😃😃",Medium,sarcastic,informal and humorous,cynical,unzufrieden
Bla bla bla! Die Presse will uns mal wieder hinters Licht führen! Alles gespieltes Theater!!,Medium,confrontational,colloquial and accusatory,disdainful,"Bla bla bla, hinters Licht führen, gespieltes Theater"
"Ja, freu Dich doch über die Aufmerksamkeit. Und wenn Dir etwas zu weit geht teile dies mit.",Low,friendly,encouraging and advisory,positive,none
Schade das die Grünen nicht verschwinden.... und die ausreisewilligen werden gegen ihren Willen festgehalten...😂😂,High,sarcastic,informal and provocative,negative,"verschwinden, gegen ihren Willen festgehalten"
"Da Sie meine Kirchensteuer nicht ablehnen, trete ich aus diesem Verein aus.",Low,formal,informative,discontent,"ablehnen, austreten"
G20 ist von #Merkel strategisch geplant. Die Gewaltexzesse sichern ihren nächsten Wahlsieg. Außer Spesen nix gewesen,Medium,critical,informative with accusatory elements,cynical,"Gewaltexzesse, nix gewesen"
Was für Menschenrechtsorganisationen....?. In unserem Land ist es unsicherer als in ihren...!,Medium,confrontational,defensive and accusatory,defensive,unsicherer
"Komm schon mit NSU, halte Schleyer, Buback usw dagegen! Die Reker hätte doch eine Armlänge Abstand zu dem einen halten kö.",High,aggressive,provocative,hostile,"NSU, Schleyer, Buback, Abstand"
Hier ist ja mal wieder eine richtige AfD Truppe am kommentieren. Politisch komplett ungebildet.,Medium,critical,informal and derisive,disparaging,"richtig, AfD Truppe, ungebildet"
Solche Leute solten einfach arbeiten um anfallende Kosten zu erstatten und anschließend abgeschoben.,High,hostile,directive and judgmental,condemnatory,abgeschoben
Die vom Staat unterstützte Antifa-Gruppe ist unerträglich!,Medium,critical,emotive and accusatory,negative,unerträglich
Frisch dynamisch unkonventionell....der junge Mann wird seine Arbeit richtig gut machen.... ...eine weitere politische Schmach für unsere Regierung...😃😃,Medium,mocking,sarcastic and critical,negative,Schmach
"Paßt Stalinisten besser ? Geh besser Grammatikfehler jagen, ist ein rein rotgrünes Ding, bevor Argumente am Geist kratzen!",High,aggressive,informal,hostile,"Stalinisten, rotgrünes, kratzen"
Ich will diese Person nicht auf freiem Fuß wissen...egal in welchem Land..!,Medium,assertive,emotional and determined,disapproval,"nicht, egal"
"diese Person Göhring-Eckhardt kann zurück in ihre Heimat, der ⚠ #DDR ! ⚠",High,derogatory,informal and offensive,disparaging,"zurück, DDR"
Die ist nicht die klügste! Teilt sich mit Fatima Roth einen 40er-IQ!,High,derogatory,informal and offensive,disparaging,"nicht die klügste, Teilt sich, 40er-IQ"
Die Anhänger der Merkel und der alten SED müssen endlich lernen zu gehorchen.,Medium,aggressive,informative with negative connotation,derogatory,"müssen, endlich, gehorchen"
#Yücel von mir aus kann er in der Türkei eine harte Strafe bekommen was redet Wallraff für einen Unsinn?. Yücel einer der größten deutschfeinde.. #lanz,High,aggressive,confrontational and critical,negative,"harte Strafe, Unsinn, größten deutschfeinde"
"Meine Güte, jetzt gehts wirklich los! ZDFinfo Doku wo über DEUTSCHE Geschichte gelogen wird! Die Medien sind nicht mehr zu ertragen!",Medium,angry,accusatory and emotional,negative,"gelogen, nicht mehr zu ertragen"
"#Barcelona & wo bleiben jetzt die #MSM-Artikel gegen Politiker, die NICHT den MUSLIMISCHEN #Terror klar benennen?",Medium,accusatory,aggressive and confrontational,critical,Terror
Datt iss ja wie negativ Zins !! Nicht gerade die Qumranrollen aus dem Westjordanland ! Au Backe !😂😅😆😂,Low,informal and humorous,colloquial,sarcastic,negativ
Gegen die Naivität dieser Frau gibts doch bestimmt was von Ratiopharm,Medium,sarcastic,informative with a mocking undertone,negative,Naivität
sieht mit ihrer Veränderung im Gesicht anders aus und sollte besser nur noch zu Halloween auftreten,Medium,derogatory,critical,negative,"anders, sollte besser nur noch zu Halloween auftreten"
Nur noch Quatsch im Kopf....die Deutschen können damit einfach besser denken..!,Medium,sarcastic,dismissive and generalizing,critical,Quatsch
