Sentence,Toxicity Level,Tone,Language,Implied Sentiment
Wenn das schon alle behaupten....wieso ist die alte noch immer auf freiem Fuß...?,Medium,Accusatory,Derogatory and Skeptical,Disdainful
"Selbstverständlich. Fett gepamperte Zugpferde sämtlicher arabischer Islamlobbys. Wenn diese am Ziel sind, werden die Damen unter das Kopftuch entsorgt",High,Derogatory,Racist and Insulting,Hostile and Prejudiced
"Wer noch nicht gesehen hat, so ein Abschaum darf bleiben!",High,Contemptuous,Insulting and Dismissive,Hostile
"Was hat diese saublöde Frage mit meiner 'Fußballerfrage' zu tun? 80% der Fußballvereine, bestehen nur aus Legionäre! Das ist trauriger Fakt!",Medium,Dismissive and Frustrated,Dismissive and Disrespectful,Frustration
skrupellose erbärmliche Schmarotzer die bei #Pro7 ihr Geld mit krebskranken Patienten machen . dieser Sender ist einfach das Letzte,High,Condemning,Insulting and Accusatory,Hostile
Weil die dummen deutschen Grünen und FDP gewählt haben...deswegen werden sich diese Zustände nicht ändern....ganz im Gegenteil...,High,Accusatory,Derogatory and Disparaging,Resentful
"#Hoaxmap, weil #Rapefugees vergewaltigen auch manchmal niemand",High,Sarcastic,Inflammatory and Insensitive,Malicious
Eine furchtbare Frau....dumm und arrogant. Aber so sind alle Grünen...die kleinsten halten sich am unverzichtbarsten. So sinnlos...!!,High,Derogatory,Insulting and Prejudiced,Hostile
SPD...die bedeutungsloseste Partei mit den widerlichsten Politikern....!!!,High,Hostile,Insulting and Derogatory,Disdainful
"Liebe Freunde, packen wir die größte Verbrecherorgañisation am Kragen!. Verniçhtung der Sozis!",High,Aggressive,Confrontational,Hostile
geh wieder pennen...dein Gesülze interessiert mich nicht,Medium,Dismissive,Insulting and Dismissive,Disdainful
"Im Gegensatz zu den Sozialschmarotzern, die hier her kommen, sind dort tatsächlich Flüchtlinge unterwegs.",High,Disparaging,Pejorative and Demeaning,Hostile
Wie? Dieses Pack wird doch von der Bundesregierung finanziert!! Das ist Merkels privat Armee! Hitler hatte auch Schläger Trupps!,High,Aggressive,Confrontational and Accusatory,Hostile
"Frau Merkel und Konsorten!. Ihr seid die Sklaven der Ostküste.Jetzt lacht ihr,doch der Wind wird sich drehen,und dann gnade euch gott!",High,Threatening,Hostile and Derisive,Aggressive
"Schulz das REKTUM ist wirklich nicht mehr zu ertragen, unser 365 Tage AMTMANN! Ich lass mir den nicht gefallen, auf keinen Fall!",High,Aggressive,Confrontational and Insulting,Hostile
Die Schweinejournalisten Bande der ÖR Medien hetzen unentwegt gegen Trump u jetzt auch gegen den Österreichischen Bundeskanzler Kurz. AFD,High,Aggressive,Confrontational and Insulting,Hostile
"Wehe derTäter wäre ein Rechter und hätte einen Nigger, äh Nigerianer abgestochen!",High,Aggressive,Racist and Threatening,Hostile
"Wenn ich die Werte Polens nicht achten würde, wäre ich nicht als Dolmetscher tätig, sonder säße im Berliner Saustall 😜",Medium,Sarcastic,Informal,Disrespectful
"Ein wirklicher Eklat ist, dass sich das ach so soziale Pack der SPD im Auswärtigen Amt menschenverachtend verhält und willkürlich handelt!",High,Accusatory,Confrontational and Disdainful,Hostile
"Bin gerade aus Polen zurück, im Szczeciner Rathaus lacht man sich über Merkels naives Kontern (Trump) krumm u. meinte: 'dümmer geht`s nicht'",Medium,Mocking/Sarcastic,Derisive,Disparaging
"Hallo, ja, und fast 50% solcher Schwachmaten und Vollidioten haben wohl in den USA Trump gewählt, so einfach kann eben die Welt sein? VLG",High,Derisive and Sarcastic,Insulting and Derogatory,Contemptuous
"Der Muslim, allgemein auch als Islamist bekannt, hat noch nie etwas selbst erschaffen! Das wird er auch in Zukunft nicht. Halt Vollnieten!",High,Derogatory,Discriminatory and Insulting,Hostile
Söder sollte Verteidigungsminister werden. Entsorgt von der Leyen. #illner,Medium,Critical,Disparaging,Disapproving
Deutschland geht unter und Merkel ist der Totengräber!,High,Alarmist and Accusatory,Confrontational and Derogatory,Hostile
Der abgehalfterte Vorsitzende der SPD versucht nun auf durchschaubare Art der. überlegenen Kanzlerin an´s Bein zu pinkeln. Er taugt zu nichts,High,Contemptuous,Insulting and Derogatory,Disdainful
JedenTag strömen Muslimische Invasoren ins Land u es nimmt kein Ende Merkel u Schergen Posaunen dass wir weiter Hunderttausende aufnehmen,High,Alarmist and Derogatory,Inflammatory and Xenophobic,Hostile
"Die ganze ‚Mafia‘ in Berlin muss weg, das Volk kann es auch selbst, dazu brauchen wir keine Politmarionetten.",High,Aggressive,Confrontational and Derogatory,Hostile and Contemptuous
Joschka war einst der größte Stinkstiefel ein Unruhestifter...bis man ihn zum gutbezahlten Minister ernannte..... Sagt das nicht viel aus...?,Medium,Critical,Disparaging and Sarcastic,Cynical
"Würde mich ja nicht wundern, wenn diese Deppen Staatsgelder kassieren würden.",Medium,Dismissive,Insulting,Disdainful
Ich will diese muslimische #Invasion hier nicht! Ich will keine #Asylschmarotzer #Krimigranten und #Rapefugees! Ich will nicht!!,High,Angry and Xenophobic,Hateful and Discriminatory,Hostile
"Generalstreik wäre schon lange fällig, aber mit Deutschen Schlafmützen und Angsthasen nicht zu machen",Medium,Critical and Disparaging,Derogatory and Insensitive,Dismissive
Was für ein erbärmlicher Feigling diese Type ...alleine deswegen sollte man ihn verjagen. Aber eigentlich befindet er sich hier in einem elitären Kreis der gleichgesinnten Deutschen...!,High,Contemptuous,Degrading and Exclusionary,Hostile
"Wurde der Merkel schon 2015 von Australien empholen. Doch Dämon Merkel ,macht das Gegenteil.😠💩",High,Offensive,Derogatory and Insulting,Contemptuous
So kennen wir die Antifantenbrut! 👎🖕,High,Dismissive and Offensive,Derogatory and Insulting,Hostile
"Merken Religionen eigentlich nicht, dass Gott sie verarscht?. Ein Stück Wüste als Heiliges Land?. Welcher normale Mensch würde das von einem Immobilienmakler akzeptieren?",Medium,Sarcastic,Mocking and Dismissive,Disdainful
Na klar 100% für Merkel!😡😡😡 Die Bild ist auch einer dieser verlogenen Zombie Vasallen Merkels!!!,High,Hostile,Confrontational and Insulting,Aggressive
Wenn ich den Altmaier sehe kommt mir die Wurst.,Medium,Disdainful,Disparaging,Contemptuous
Menschenrecht Wohnen – in Deutschland leider unbezahlbar? Diese Überschrift quietscht vor Dummheit. Da braucht man sich nur die Entwicklung der Anzahl des bezahlbaren Wohnraums anzusehen.,Medium,Dismissive,Insulting,Hostile
Frau Schulz von den Grünen labert seit einer Stunde ununterbrochen dünnschiss. Nur utopien nichts konkretes wischiwaschi habe von der Partei auch nichts anderes erwartet,High,Dismissive and Disrespectful,Confrontational and Vulgar,Hostile
Diese Affen schauen alle gleich aus...für mich ist da nichts Menschliches,High,Derogatory,Offensive and Discriminatory,Dehumanizing
"Klar, denn was wir unbedingt brauchen ist noch mehr Dummschwätzerei an Hochschulen.",Medium,Sarcastic,Derogatory and Cynical,Disdainful
unholy relationships with the Kremlin - Was für ein hirnerweichender #links-faschistischer Dreck! Wie üblich in der #NYT #nrw17,High,Aggressive,Derogatory and Insulting,Hostile
"Oh Gott, sehe gerade Laschet in den n-tv Nachrichten, ich glaube ich muss ko***, mir ist schlecht 🤢🤢🤢",Medium,Derisive,Dismissive,Disgust
"beachtlich, wieviel gutmenschen von einst mittlerweile die hosen gestrichen vollgeschissen haben vor angst vor #rapefugees #spielfeld",High,Mocking,Derogatory and Offensive,Hostile
Wie kann nur jemand so dumm sein....was für eine dumme Kuh...@USER_1,High,Derogatory,Insulting and Aggressive,Contemptuous
"Scheinbar haben diese Schnarchnasen nichts anderes drauf, als fremdes Eigentum zu beschädigen! 😛🖕",Medium,Sarcastic and Dismissive,Insulting and Accusatory,Contemptuous
was fährt @USER_0 jetzt wieder an die Wand nachdem er schon den #Nürburgring versenkt hat? In meinen Augen ist Kurt Beck eine absolute Nullnummer und Vollniete #SPD,High,Derisive,Confrontational and Insulting,Disparaging
Ja es war ein hinterhältiger feiger Anschlag....Abschaum.... Aber Amri hat damit nichts zu tun....!!,Medium,Accusatory,Harsh and Condemnatory,Critical
Scheiss Sozialisten - bestreiten alles! Nur nicht ihren eigenen Lebensunterhalt..... Nichtsnutziges Pack!,High,Aggressive,Derogatory and Insulting,Hostile
Respekt für diese Menschen ...die sind bestimmt froh das sie ihr nichtsnutziges Lumpenpack los sind. die Deutschen liebe diesen Müll..!,High,Derogatory,Offensive and Insulting,Contemptuous
Diese Volksverräterin ist nur noch zum kotzen ich hoffe das diese .... bald verreckt und zwar von ihren neuen Deutschen hingerichtet wird!!,High,Aggressive,Derogatory and Violent,Malicious
kein verläßlicher Verhandlungspartner. Nachkarteln nach den Sondierzngsgesprächen - schickt diese Stümper #SPD in die Versenkung.,High,Derisive,Derogatory and Dismissive,Hostile
"Eine liberalen Demokratie gegen ein autoritäres islamisches System, welches seinen Kindern beibringt, Juden zu töten.. Nein, die Verantwortung liegt nicht bei beiden.",High,Accusatory,Discriminatory and Inflammatory,Hostile
"Ich muss mich von ungebildeten, überbezahlten politischen Phrasendreschern nicht als Nazi, Pack, oder Populist bezeichnen lassen!!!",High,Defensive and Aggressive,Derogatory and Confrontational,Resentful
Was haben wir nur für ein häßliches Grusel-Kabinett....,Medium,Critical,Derogatory,Negative
Stoppt denn keiner diese Dummbacke!,Medium,Aggressive,Insulting,Frustrated
Lösung in Sicht...Ticket verteuern und Sicherheitspersonal in die Busse...mit Schlagstöcken!,Medium,Aggressive,Provocative,Critical
"wenn du Arsch geficktes Elitäre schwein, den Mut und Eier hättest, dann sag wirklich wie du heisst !!!! Oh Entschuldigung !",High,Aggressive,Vulgar and Insulting,Hostile
"Kinder in Schwimmbad unbeaufsichtig zu lassen,kann man als Eltern vergessen,wenn frei rumlaufende #rapefugees ihr Unwesen treiben.#abmerkeln",High,Alarmist and Aggressive,Inflammatory and Prejudiced,Hostile and Disparaging
"die Partei ohne Rückgrat #SPD fällt wie zu erwarten gewesen ist doch um. Einfach nur ekelhaft, widerlich und demnächst unter 5%",High,Contemptuous,Derogatory and Insulting,Hostile
"Wenn schon die Betreuer Atemschutzmasken benutzen, wer schützt uns vor Tropenkranke Neger?",High,Derisive and Discriminatory,Racist and Alarmist,Hostile and Exclusionary
"Jetzt hört doch mal auf mit Lugner. Für mich ist er ein armes. Würstel, das nur in der Öffentlichkeit küsst. Sonst herrscht tote Hose.",Medium,Dismissive,Dismissive and Insulting,Contemptuous
Mit dem Geld für die Goldjungenfamilien hätte man JEDEM DEUTSCHEN RENTNER/IN ein menschenwürdiges Dasein sichern können. ZUR HÖLLE MIT MERKEL,High,Antagonistic,Aggressive and Offensive,Hostile
Die ganzen Versager auf einem Haufen,High,Derogatory,Insulting,Contemptuous
Die Linken. SED KED Sozialilstich Kommunistische Einheits Partei Deutschlald. Sozial Demokraten Arsch lecker von Hittler. CDU gegründet aus Stasi und Gestapo Mitglieder. Willkommen im 4ten Reich.,High,Derogatory and Accusatory,Insulting and Hostile,Extremely Negative
Simone Peter ist optische wie Marin Le Pen nur mit hässlicherer Haut. #Jamaika @USER_0,High,Derogatory,Insulting and Comparative,Dismissive
Dummes Geschwätz von Kern. Er ist für Lösungen. Bin. ich auch. Unfähige Nulltipper davonjagen. Die Wahlen kommen.,Medium,Disparaging,Derogatory,Critical
"Ein Imam liest aus dem Koran ,eine Hetzerreligion gegen Christen,bei der Breitscheidplatz-Gedenkfeier.Was für ein Hohn!!!!!!!",High,Aggressive,Confrontational and Insulting,Hostile
"Solls die freiwilligen Asylantenhelfer-Dummköpfe treffen, damit sie wach werden.",High,Aggressive,Insulting and Derogatory,Hostile
"Am Reichstag sollte 'DEM DEUTSCHEN VOLKE' durch 'DEN POLITISCHEN BEAMTEN' ersetzt werden > hohle Birne, volle Taschen 😜",Medium,Sarcastic,Derogatory and Disparaging,Cynical
"Für Merkel steht der Deutsche Bürger nur im Mittelpunkt, um ihn von allen Seiten in den Arsch treten zu können - meine ich!",High,Accusatory,Vulgar and Disrespectful,Contemptuous
"weil wir doch nur angelogen werden von der Deutschen #Lügenpresse ,Es ist aber auch Ali .S",High,Accusatory,Derogatory and Defamatory,Hostile
"Wie dämlich muss man sein, um einen Kriegstreiber Poroschenko in München zu hofieren. Ach so, Ihr meint auch, als Politiker kann`s passieren? 😜",High,Sarcastic,Derogatory and Insulting,Contemptuous
"Der DE Rot Grün versiffte Journalismus hetzt gegen all die Präsidenten anderer Länder siehe Kurz, Orban, Trump die ihr Volk vorziehen. AFD",High,Aggressive,Derogatory and Incendiary,Hostile
Schulz kennt alle Probleme und kriecht jedem in den Arsch. Dabei hat seine #abgefuckteSPD die Probleme mitverursacht !!!,High,Aggressive,Vulgar and Insulting,Contemptuous
"Horror die Alte, da sehne ich mich fast nach Karl Lauterbach!",High,Derogatory,Insulting and Disparaging,Disrespectful
"Gerade auf N-TV 'Die neuen Waffen des Terrors' mitbekommen ! WAS FÜR EIN SCHEIß!! RAUS MIT MOSLEMS, dann KEIN Terror! ☠️😡☠️",High,Aggressive,Hateful and Discriminatory,Intolerant
"Wo bleibt der private Wachdienst, der die in den Arsch tritt?",High,Aggressive,Confrontational and Vulgar,Hostile
"Transgender ,ist sie !!! Dieses Miststück!",High,Aggressive,Confrontational and Insulting,Contemptuous
Deutsche haben dafür MEIST Jahrzehnte einbezahlt! 99% der Asylanten haben nie und werden NIE etwas einbezahlen!,High,Accusatory,Discriminatory and Generalizing,Hostile
"Hab gerade ein paar Ausschnitte dusselige Will geschaut lol ! Klasse Weidel , die Blödmänner gehen wie Besenbinder aufeinander los !👍🏻👍🏻👍🏻👍🏻",Medium,Mocking,Casual and Insulting,Derisive
Mädels aufpassen.....Gerichte urteilen sehr milde bei Vergewaltigung durch Migranten-Asylanten...oder wie immer sich dieses Gesindel nennt..,High,Alarmist and Derogatory,Discriminatory and Insulting,Hostile
Näch meiner Erfahrung tritt die abgefuckte SPD die Menschenwürde mit Füßen - siehe das abartige Auswärtigen Amt und seine Schergen !!!,High,Aggressive,Confrontational and Derogatory,Hostile
Was ist dir denn lieber ?? Burkha mit günem Punkt !! Oder ein verschwulter Braunhäutiger mit Federboa !! Herrgott hau die linken weg ! bitte,High,Derogatory and Aggressive,Offensive and Prejudiced,Hostile
"Typisch,Demokraten werden ausgewiesen und der Mob von Nafris darf bleiben!Armes Europa.",High,Incendiary,Accusatory and Pejorative,Hostile
DIESES GESAMTE GESOCKSE MIT IHREM CLAN MUSS INNERHALB EINES TAGES RAUS AUS DEUTSCHLAND!,High,Aggressive,Derogatory and Exclusionary,Hostile
Genau deswegen blieben die Moslems doch weg!! Merkel und ihre Vasallen nehmen noch nicht mal die Moslems mehr erst! Erdogan doch auch nicht,High,Accusatory and Derogatory,Discriminatory and Insulting,Hostile
Du Vogel hast mir gerade noch mit deiner Ausländerfeindlichkeit gefehlt! Mach dich vom Acker #afdWuergt #AfDimBundestag,High,Aggressive,Confrontational and Insulting,Hostile
"Ich glaube es hackt! Gerade die Rentner sind diejenige, die Angst haben, dass das bisher einigermaßen ausgewogene Sozialsystem durch die Eselstreiber und Ziegenmelker kaputtgemacht wird. Siehe Krankenkassen!!!",High,Dismissive and Derogatory,Confrontational and Insulting,Hostile
Die SPD hat eben scheiss Personal.,Medium,Critical,Insulting,Disapproving
Helene Fischer ist wie Bumsen mit Kondom.... Macht einfach kein Spaß :-),Medium,Mocking,Vulgar and Disparaging,Derogatory
Weils Juden eben auch tun-erlaubt .Tierquäler gehören in die Hölle.,High,Aggressive,Discriminatory and Hostile,Hateful
"Die Linken Gender- und meetooidioten die du in den Staaten kennst, natürlich nicht.",High,Disrespectful and Dismissive,Insulting and Derogatory,Contemptuous
Ohne Worte...Illner Will Maischberger u der Obertrottel Lanz machen alle so weiter als wäre nicht geschehen ...eigentlich ist ja auch nix passiert...,Medium,Dismissive,Casual and Insulting,Frustrated
"Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!",High,Accusatory,Confrontational and Derisive,Hostile
"#Schwulenhilfe #Berlin richtet für Schwule #Asylanten Schwulen-Unterkünfte ein,gekoppelt mit einem Schw.Puff könnten Asylanten dort arbeiten",High,Derogatory,Discriminatory and Offensive,Prejudiced
Wir müssen zulegen und Merkel vernichten!!!,High,Aggressive,Confrontational and Violent,Hostile
"Wenn Hacker die Bundestagswahl beeinflussen sollen, ist Merkel die Leithäckerin > sie hackt sich den Stuhl unter`m gewaltigen Arsch weg 😂😂😂",High,Mocking,Derogatory and Insulting,Hostile
Dann kommt die grüne Wanderwarze auch !,Medium,Mocking,Derogatory,Negative
Die sind doch alle schon Gehirnverseucht!,High,Dismissive,Confrontational and Insulting,Hostile
dann warten wir mal ob die Lügenpresse und Medien jetzt über Marcon herziehen und hetzen!!,High,Aggressive,Derogatory and Accusatory,Hostile
#Kanzleramtsminister #Altmaier schwitzt wie ein Schwein in den #Tagesthemen #CDU,High,Mocking,Derogatory and Insulting,Contemptuous
"Aber richtig und Abschiebungen aller verdächtiger Asylanten, samt Asylschmarotzer.",High,Aggressive,Disparaging and Insulting,Discriminatory
"Ihr diskutiert allen ernstes über eine völlig schwachsinnige, noch dazu ausgezeichnete Rede einer vielleicht schon nicht mehr im Land befindlichen Psychopathin, habt ihr nichts besseres zu tun ⁉️",High,Derisive and Dismissive,Insulting and Confrontational,Hostile
BRD einfach nur noch peinlich scheiß Zensurstaat,High,Contemptuous,Derogatory and Insulting,Hostile
