Sentence,Toxicity Level,Tone,Language,Implied Sentiment
नही देखना दोगली मीडिया का डिबेट जो दलाली के तले दब के मर चुकी है |,Medium,Critical,Derogatory,Disapproving
अब भी कुत्तों का झुंड बनाकर भोंक रहे हैं।,High,Offensive,Insulting,Derogatory
मणिशंकर इय्यरने बिल्कुल सही कहा था ये बहुत ही घटिया नीच इंसान है।,High,Derogatory,Offensive and Insulting,Contemptuous
ईस रंडी ने रात भर नाचकर बोला कि मैं थक गई ..,High,Derogatory,Offensive and Insulting,Disrespectful
वैसे भी फिल्म फ्लॉप होने से तुझे जबरदस्त सदमा लगा है चूतिये।,High,Mocking,Insulting,Derogatory
कुछ हरामी देश को बर्बाद कर रही है,High,Accusatory,Insulting and Accusatory,Hostile
"शायद जो तुम्‍हारे माँ - बाप ने तुम को संस्कार सिखाए होगे, उनको तू गहण नहीं करपाए जुमलानंबर <number>",Medium,Critical,Disparaging,Disapproving
"मर्द आखिर मर्द है, कुछ ना कुछ खड़ा कर ही लेता है।",Medium,Derogatory,Colloquial and Suggestive,Disparaging
गान्ड में मिर्च लगनी ही चाहिए,High,Aggressive,Insulting,Hostile
हरामी वैसे इस्लाम मे हलाल क्या है?,Medium,Confrontational,Insulting,Disrespectful
दलाली कर जा के रंडी भाजपा की ||,High,Derogatory,Insulting,Disdainful
"जो <number> बच्चो की मृत्यु हुई है उनकी किस्मत ठीक नही थी, ये सब किस्मत का खेल है, सरकार जिम्मेदार नही?",Medium,Indifferent,Deterministic,Insensitive
सोच-सोच का फ़र्क़ है भोसडीके।,High,Dismissive,Insulting and Confrontational,Hostile
इसे तो जमीन में आधा गाढ़ कर कुत्तों से नौंचवाना चाहिए,High,Derogatory,Violent and Insulting,Hostile
निगाहे आज भी ढुंढ रही है... उस महान कमीने को,Medium,Sarcastic,Disrespectful and Derogatory,Contemptuous
"साले सब नपुंसक ह, ये सरकारें नेता सब साले नक़ली ह",High,Insulting,Confrontational and Derogatory,Contemptuous
मैंने आज तक इस प्लॅटफार्म पर गाली नहीं दी लेकिन आज तुझे गाली दुंगा मादरचोद,High,Aggressive,Confrontational and Insulting,Hostile
अबे भुतनी के एक हफ्ता अपने घर में भी रख के बता,High,Aggressive,Derogatory and Challenging,Contemptuous
कांग्रेस को बदनाम करने वाले दल्ले पत्रकारों का कुछ नही हुआ?,Medium,Accusatory,Disparaging and Dismissive,Contemptuous
और कितना करीब आएगा अब ? मेरा लुंड लेले अब मुंह में भोसडीके रण्डी की औलाद,High,Aggressive,Vulgar and Insulting,Hostile
